"TREE_UNIQUE_ID","PLOT_UNIQUE_ID","TREE_CN","PREV_TRE_CN","PLT_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE","COUNTYCD","STATECD","PREV_PLT_CN","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","COND_NONSAMPLE_REASN_CD","last_meas_year","last_status","last_DIA","is_sapling","new_sapling","sapling_sapling","sapling_tree","sapling_dead","sapling_removed"
"9_1_11_202_3_13","9_1_11_202",62290067010538,NA,62289979010538,2005,1,3,13,202,1,1.6,19,NA,371,5,11,9,NA,1,NA,2005,3,30,6.4,1,115,3,0,41.400071,-71.994943,260,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_202_3_13","9_1_11_202",224828176010661,62290067010538,144992397010661,2009,1,3,13,202,1,1.6,19,NA,371,6,11,9,62289979010538,1,NA,2010,2,17,4.9,2,1,3,0,41.400071,-71.994943,260,NA,2005,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_202_3_13","9_1_11_202",352236678489998,224828176010661,168249124020004,2015,1,3,13,202,0,NA,NA,NA,371,7,11,9,144992397010661,3,2,2015,9,25,5.6,2,1,NA,NA,41.400071,-71.994943,260,2,2010,1,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_202_3_14","9_1_11_202",62290069010538,NA,62289979010538,2005,1,3,14,202,1,1,14,NA,372,5,11,9,NA,1,NA,2005,3,30,6.4,1,115,3,0,41.400071,-71.994943,260,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_202_3_14","9_1_11_202",224828177010661,62290069010538,144992397010661,2009,1,3,14,202,1,1.1,15,NA,372,6,11,9,62289979010538,1,NA,2010,2,17,4.9,2,1,3,0,41.400071,-71.994943,260,NA,2005,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_202_3_14","9_1_11_202",352236679489998,224828177010661,168249124020004,2015,1,3,14,202,0,NA,NA,NA,372,7,11,9,144992397010661,3,2,2015,9,25,5.6,2,1,NA,NA,41.400071,-71.994943,260,2,2010,1,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_202_4_4","9_1_11_202",62290079010538,NA,62289979010538,2005,1,4,4,202,1,1.3,17,NA,701,5,11,9,NA,1,NA,2005,3,30,6.4,1,115,3,0,41.400071,-71.994943,260,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_202_4_4","9_1_11_202",224828182010661,62290079010538,144992397010661,2009,1,4,4,202,1,1.4,17,NA,701,6,11,9,62289979010538,1,NA,2010,2,17,4.9,2,1,3,0,41.400071,-71.994943,260,NA,2005,1,1.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_202_4_4","9_1_11_202",352236684489998,224828182010661,168249124020004,2015,1,4,4,202,0,NA,NA,NA,701,7,11,9,144992397010661,3,2,2015,9,25,5.6,2,1,NA,NA,41.400071,-71.994943,260,2,2010,1,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_205_1_1","9_1_11_205",74336508010538,NA,74336460010538,2006,1,1,1,205,1,1.7,20,NA,371,5,11,9,NA,1,NA,2006,8,8,NA,1,1,2,0,41.404331,-72.152231,250,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_205_1_1","9_1_11_205",242155991010661,74336508010538,168930821010661,2010,1,1,1,205,2,NA,NA,NA,371,6,11,9,74336460010538,1,NA,2010,8,30,4.1,2,1,2,2,41.404331,-72.152231,250,NA,2006,1,1.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_11_217_1_24","9_1_11_217",55918187010538,NA,55918149010538,2003,1,1,24,217,1,2.4,25,NA,316,5,11,9,NA,1,NA,2003,7,22,4.7,1,115,5,0,41.397096,-72.209458,270,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_217_1_24","9_1_11_217",207502779010661,55918187010538,119774141010661,2008,1,1,24,217,1,2.4,25,NA,316,6,11,9,55918149010538,1,NA,2008,10,27,5.3,2,1,6,0,41.397096,-72.209458,270,NA,2003,1,2.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_217_1_24","9_1_11_217",255171128489998,207502779010661,14167126020004,2013,1,1,24,217,1,2.5,26,NA,316,7,11,9,119774141010661,1,NA,2014,2,11,5.3,2,1,6,0,41.397096,-72.209458,270,NA,2008,1,2.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_217_1_24","9_1_11_217",1225590149290487,255171128489998,567481527126144,2020,1,1,24,217,2,NA,NA,NA,316,8,11,9,14167126020004,1,NA,2020,3,26,6.1,2,1,6,0,41.397096,-72.209458,270,NA,2014,1,2.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_11_218_2_11","9_1_11_218",242155881010661,NA,168930815010661,2010,1,2,11,218,1,1,14,NA,316,6,11,9,74335835010538,1,NA,2010,7,16,4.4,2,1,5,0,41.589324,-71.993032,130,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_218_2_11","9_1_11_218",459831878489998,242155881010661,304031867489998,2016,1,2,11,218,0,NA,NA,NA,316,7,11,9,168930815010661,1,NA,2016,6,21,5.9,2,1,5,0,41.589324,-71.993032,130,NA,2010,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_218_2_7","9_1_11_218",74335870010538,NA,74335835010538,2006,1,2,7,218,1,2.7,27,NA,316,5,11,9,NA,1,NA,2006,3,8,7.4,1,115,4,1,41.589324,-71.993032,130,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_218_2_7","9_1_11_218",242155877010661,74335870010538,168930815010661,2010,1,2,7,218,1,3,29,NA,316,6,11,9,74335835010538,1,NA,2010,7,16,4.4,2,1,5,0,41.589324,-71.993032,130,NA,2006,1,2.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_218_2_7","9_1_11_218",459831874489998,242155877010661,304031867489998,2016,1,2,7,218,1,3.9,28,28,316,7,11,9,168930815010661,1,NA,2016,6,21,5.9,2,1,5,0,41.589324,-71.993032,130,NA,2010,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_218_2_8","9_1_11_218",74335872010538,NA,74335835010538,2006,1,2,8,218,1,4,35,NA,372,5,11,9,NA,1,NA,2006,3,8,7.4,1,115,4,1,41.589324,-71.993032,130,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_218_2_8","9_1_11_218",242155878010661,74335872010538,168930815010661,2010,1,2,8,218,1,4,35,NA,372,6,11,9,74335835010538,1,NA,2010,7,16,4.4,2,1,5,0,41.589324,-71.993032,130,NA,2006,1,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_218_2_8","9_1_11_218",459831875489998,242155878010661,304031867489998,2016,1,2,8,218,1,4.2,36,36,372,7,11,9,168930815010661,1,NA,2016,6,21,5.9,2,1,5,0,41.589324,-71.993032,130,NA,2010,1,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_218_3_3","9_1_11_218",74335882010538,NA,74335835010538,2006,1,3,3,218,1,1.8,21,NA,316,5,11,9,NA,1,NA,2006,3,8,7.4,1,115,4,1,41.589324,-71.993032,130,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_218_3_3","9_1_11_218",242155889010661,74335882010538,168930815010661,2010,1,3,3,218,1,2,22,NA,316,6,11,9,74335835010538,1,NA,2010,7,16,4.4,2,1,5,0,41.589324,-71.993032,130,NA,2006,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_218_3_3","9_1_11_218",459831886489998,242155889010661,304031867489998,2016,1,3,3,218,1,2.3,20,20,316,7,11,9,168930815010661,1,NA,2016,6,21,5.9,2,1,5,0,41.589324,-71.993032,130,NA,2010,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_218_3_4","9_1_11_218",74335884010538,NA,74335835010538,2006,1,3,4,218,1,2,22,NA,316,5,11,9,NA,1,NA,2006,3,8,7.4,1,115,4,1,41.589324,-71.993032,130,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_218_3_4","9_1_11_218",242155890010661,74335884010538,168930815010661,2010,1,3,4,218,1,2.1,23,NA,316,6,11,9,74335835010538,1,NA,2010,7,16,4.4,2,1,5,0,41.589324,-71.993032,130,NA,2006,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_218_3_4","9_1_11_218",459831887489998,242155890010661,304031867489998,2016,1,3,4,218,1,2.3,20,20,316,7,11,9,168930815010661,1,NA,2016,6,21,5.9,2,1,5,0,41.589324,-71.993032,130,NA,2010,1,2.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_218_3_5","9_1_11_218",242155891010661,NA,168930815010661,2010,1,3,5,218,1,4.2,36,NA,762,6,11,9,74335835010538,1,NA,2010,7,16,4.4,2,1,5,0,41.589324,-71.993032,130,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_218_3_5","9_1_11_218",459831888489998,242155891010661,304031867489998,2016,1,3,5,218,1,4.2,32,32,762,7,11,9,168930815010661,1,NA,2016,6,21,5.9,2,1,5,0,41.589324,-71.993032,130,NA,2010,1,4.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_1_1","9_1_11_248",62173103010538,NA,55923203010538,2004,1,1,1,248,1,2.6,20,20,391,5,11,9,NA,1,NA,2004,7,28,NA,1,115,4,0,41.47936,-71.834487,180,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_248_1_1","9_1_11_248",224828611010661,62173103010538,144992393010661,2009,1,1,1,248,1,2.9,22,22,391,6,11,9,55923203010538,1,NA,2009,7,2,4.9,2,1,4,0,41.47936,-71.834487,180,NA,2004,1,2.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_1_1","9_1_11_248",352236566489998,224828611010661,168249122020004,2015,1,1,1,248,1,3.4,29,29,391,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,2,2009,1,2.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_1_1","9_1_11_248",352236566489998,224828611010661,168249122020004,2015,1,1,1,248,1,3.4,29,29,391,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,NA,2015,1,3.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_1_2","9_1_11_248",62173105010538,NA,55923203010538,2004,1,1,2,248,1,2.4,15,15,391,5,11,9,NA,1,NA,2004,7,28,NA,1,115,4,0,41.47936,-71.834487,180,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_248_1_2","9_1_11_248",224828612010661,62173105010538,144992393010661,2009,1,1,2,248,1,2.6,18,18,391,6,11,9,55923203010538,1,NA,2009,7,2,4.9,2,1,4,0,41.47936,-71.834487,180,NA,2004,1,2.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_1_2","9_1_11_248",352236567489998,224828612010661,168249122020004,2015,1,1,2,248,2,NA,NA,NA,391,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,NA,2009,1,2.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_11_248_1_2","9_1_11_248",352236567489998,224828612010661,168249122020004,2015,1,1,2,248,2,NA,NA,NA,391,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,2,2015,2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_248_1_8","9_1_11_248",62173115010538,NA,55923203010538,2004,1,1,8,248,1,2.1,28,28,318,5,11,9,NA,1,NA,2004,7,28,NA,1,115,4,0,41.47936,-71.834487,180,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_248_1_8","9_1_11_248",224828617010661,62173115010538,144992393010661,2009,1,1,8,248,1,2.5,39,39,318,6,11,9,55923203010538,1,NA,2009,7,2,4.9,2,1,4,0,41.47936,-71.834487,180,NA,2004,1,2.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_1_8","9_1_11_248",352236572489998,224828617010661,168249122020004,2015,1,1,8,248,1,3.2,43,43,318,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,NA,2009,1,2.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_1_8","9_1_11_248",352236572489998,224828617010661,168249122020004,2015,1,1,8,248,1,3.2,43,43,318,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,2,2015,1,3.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_3_6","9_1_11_248",62173141010538,NA,55923203010538,2004,1,3,6,248,1,1.2,10,10,935,5,11,9,NA,1,NA,2004,7,28,NA,1,115,4,0,41.47936,-71.834487,180,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_248_3_6","9_1_11_248",224828632010661,62173141010538,144992393010661,2009,1,3,6,248,2,NA,NA,NA,935,6,11,9,55923203010538,1,NA,2009,7,2,4.9,2,1,4,0,41.47936,-71.834487,180,NA,2004,1,1.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_11_248_3_7","9_1_11_248",62173143010538,NA,55923203010538,2004,1,3,7,248,1,1.4,13,13,935,5,11,9,NA,1,NA,2004,7,28,NA,1,115,4,0,41.47936,-71.834487,180,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_248_3_7","9_1_11_248",224828633010661,62173143010538,144992393010661,2009,1,3,7,248,1,1.9,25,25,935,6,11,9,55923203010538,1,NA,2009,7,2,4.9,2,1,4,0,41.47936,-71.834487,180,NA,2004,1,1.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_3_7","9_1_11_248",352236587489998,224828633010661,168249122020004,2015,1,3,7,248,2,NA,NA,NA,935,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,NA,2009,1,1.9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_11_248_3_7","9_1_11_248",352236587489998,224828633010661,168249122020004,2015,1,3,7,248,2,NA,NA,NA,935,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,2,2015,2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_248_3_8","9_1_11_248",62173145010538,NA,55923203010538,2004,1,3,8,248,1,1.6,14,14,391,5,11,9,NA,1,NA,2004,7,28,NA,1,115,4,0,41.47936,-71.834487,180,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_248_3_8","9_1_11_248",224828634010661,62173145010538,144992393010661,2009,1,3,8,248,1,1.9,23,23,391,6,11,9,55923203010538,1,NA,2009,7,2,4.9,2,1,4,0,41.47936,-71.834487,180,NA,2004,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_3_8","9_1_11_248",352236588489998,224828634010661,168249122020004,2015,1,3,8,248,1,2.2,24,24,391,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,NA,2009,1,1.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_3_8","9_1_11_248",352236588489998,224828634010661,168249122020004,2015,1,3,8,248,1,2.2,24,24,391,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,2,2015,1,2.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_3_9","9_1_11_248",62173147010538,NA,55923203010538,2004,1,3,9,248,1,1.1,9,9,935,5,11,9,NA,1,NA,2004,7,28,NA,1,115,4,0,41.47936,-71.834487,180,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_248_3_9","9_1_11_248",224828635010661,62173147010538,144992393010661,2009,1,3,9,248,1,1.2,12,12,935,6,11,9,55923203010538,1,NA,2009,7,2,4.9,2,1,4,0,41.47936,-71.834487,180,NA,2004,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_248_3_9","9_1_11_248",352236589489998,224828635010661,168249122020004,2015,1,3,9,248,2,NA,NA,NA,935,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,NA,2009,1,1.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_11_248_3_9","9_1_11_248",352236589489998,224828635010661,168249122020004,2015,1,3,9,248,2,NA,NA,NA,935,7,11,9,144992393010661,1,NA,2015,5,6,5.8,2,1,3,0,41.47936,-71.834487,180,2,2015,2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_11_24_1_27","9_1_11_24",55918357010538,NA,55918323010538,2003,1,1,27,24,1,4.3,37,NA,316,5,11,9,NA,1,NA,2003,8,11,4.8,1,115,4,0,41.584182,-72.309085,480,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_24_1_27","9_1_11_24",207502864010661,55918357010538,119774297010661,2008,1,1,27,24,2,NA,NA,NA,316,6,11,9,55918323010538,1,NA,2009,2,24,5.5,2,1,4,0,41.584182,-72.309085,480,NA,2003,1,4.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_11_24_1_28","9_1_11_24",55918359010538,NA,55918323010538,2003,1,1,28,24,1,2,22,NA,356,5,11,9,NA,1,NA,2003,8,11,4.8,1,115,4,0,41.584182,-72.309085,480,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_24_1_28","9_1_11_24",207502865010661,55918359010538,119774297010661,2008,1,1,28,24,2,NA,NA,NA,356,6,11,9,55918323010538,1,NA,2009,2,24,5.5,2,1,4,0,41.584182,-72.309085,480,NA,2003,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_11_264_1_1","9_1_11_264",62172718010538,NA,55922770010538,2004,1,1,1,264,1,1,14,NA,356,5,11,9,NA,1,NA,2004,6,8,NA,1,1,5,0,41.338169,-72.127415,20,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_264_1_1","9_1_11_264",207503012010661,62172718010538,119774129010661,2008,1,1,1,264,1,1.2,16,NA,356,6,11,9,55922770010538,1,NA,2008,7,29,4.1,2,1,4,2,41.338169,-72.127415,20,NA,2004,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_1","9_1_11_264",255170375489998,207503012010661,14167108020004,2013,1,1,1,264,1,1.3,17,NA,356,7,11,9,119774129010661,1,NA,2013,6,17,4.9,2,1,3,2,41.338169,-72.127415,20,NA,2008,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_1","9_1_11_264",1225589882290487,255170375489998,567481520126144,2020,1,1,1,264,1,1.3,19,19,356,8,11,9,14167108020004,1,NA,2021,6,24,8,2,1,3,9,41.338169,-72.127415,20,NA,2013,1,1.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_10","9_1_11_264",62172736010538,NA,55922770010538,2004,1,1,10,264,1,2.8,28,NA,693,5,11,9,NA,1,NA,2004,6,8,NA,1,1,5,0,41.338169,-72.127415,20,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_264_1_10","9_1_11_264",207503021010661,62172736010538,119774129010661,2008,1,1,10,264,1,3.2,30,NA,693,6,11,9,55922770010538,1,NA,2008,7,29,4.1,2,1,4,2,41.338169,-72.127415,20,NA,2004,1,2.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_10","9_1_11_264",255170384489998,207503021010661,14167108020004,2013,1,1,10,264,1,3.5,32,NA,693,7,11,9,119774129010661,1,NA,2013,6,17,4.9,2,1,3,2,41.338169,-72.127415,20,NA,2008,1,3.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_10","9_1_11_264",1225589890290487,255170384489998,567481520126144,2020,1,1,10,264,1,3.9,42,42,693,8,11,9,14167108020004,1,NA,2021,6,24,8,2,1,3,9,41.338169,-72.127415,20,NA,2013,1,3.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_2","9_1_11_264",62172720010538,NA,55922770010538,2004,1,1,2,264,1,1.8,21,NA,356,5,11,9,NA,1,NA,2004,6,8,NA,1,1,5,0,41.338169,-72.127415,20,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_264_1_2","9_1_11_264",207503013010661,62172720010538,119774129010661,2008,1,1,2,264,1,1.8,21,NA,356,6,11,9,55922770010538,1,NA,2008,7,29,4.1,2,1,4,2,41.338169,-72.127415,20,NA,2004,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_2","9_1_11_264",255170376489998,207503013010661,14167108020004,2013,1,1,2,264,1,1.9,21,NA,356,7,11,9,119774129010661,1,NA,2013,6,17,4.9,2,1,3,2,41.338169,-72.127415,20,NA,2008,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_2","9_1_11_264",1225589883290487,255170376489998,567481520126144,2020,1,1,2,264,1,1.9,25,25,356,8,11,9,14167108020004,1,NA,2021,6,24,8,2,1,3,9,41.338169,-72.127415,20,NA,2013,1,1.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_3","9_1_11_264",62172722010538,NA,55922770010538,2004,1,1,3,264,1,2.3,24,NA,931,5,11,9,NA,1,NA,2004,6,8,NA,1,1,5,0,41.338169,-72.127415,20,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_264_1_3","9_1_11_264",207503014010661,62172722010538,119774129010661,2008,1,1,3,264,1,2.7,27,NA,931,6,11,9,55922770010538,1,NA,2008,7,29,4.1,2,1,4,2,41.338169,-72.127415,20,NA,2004,1,2.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_3","9_1_11_264",255170377489998,207503014010661,14167108020004,2013,1,1,3,264,1,3,29,NA,931,7,11,9,119774129010661,1,NA,2013,6,17,4.9,2,1,3,2,41.338169,-72.127415,20,NA,2008,1,2.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_3","9_1_11_264",1225589884290487,255170377489998,567481520126144,2020,1,1,3,264,1,3.3,41,41,931,8,11,9,14167108020004,1,NA,2021,6,24,8,2,1,3,9,41.338169,-72.127415,20,NA,2013,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_4","9_1_11_264",62172724010538,NA,55922770010538,2004,1,1,4,264,1,1.8,21,NA,837,5,11,9,NA,1,NA,2004,6,8,NA,1,1,5,0,41.338169,-72.127415,20,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_264_1_4","9_1_11_264",207503015010661,62172724010538,119774129010661,2008,1,1,4,264,1,2.1,23,NA,837,6,11,9,55922770010538,1,NA,2008,7,29,4.1,2,1,4,2,41.338169,-72.127415,20,NA,2004,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_4","9_1_11_264",255170378489998,207503015010661,14167108020004,2013,1,1,4,264,1,2.3,24,NA,837,7,11,9,119774129010661,1,NA,2013,6,17,4.9,2,1,3,2,41.338169,-72.127415,20,NA,2008,1,2.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_4","9_1_11_264",1225589885290487,255170378489998,567481520126144,2020,1,1,4,264,1,2.7,28,28,837,8,11,9,14167108020004,1,NA,2021,6,24,8,2,1,3,9,41.338169,-72.127415,20,NA,2013,1,2.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_5","9_1_11_264",62172726010538,NA,55922770010538,2004,1,1,5,264,1,2.7,27,NA,693,5,11,9,NA,1,NA,2004,6,8,NA,1,1,5,0,41.338169,-72.127415,20,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_264_1_5","9_1_11_264",207503016010661,62172726010538,119774129010661,2008,1,1,5,264,1,2.8,28,NA,693,6,11,9,55922770010538,1,NA,2008,7,29,4.1,2,1,4,2,41.338169,-72.127415,20,NA,2004,1,2.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_5","9_1_11_264",255170379489998,207503016010661,14167108020004,2013,1,1,5,264,1,2.8,28,NA,693,7,11,9,119774129010661,1,NA,2013,6,17,4.9,2,1,3,2,41.338169,-72.127415,20,NA,2008,1,2.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_5","9_1_11_264",1225589886290487,255170379489998,567481520126144,2020,1,1,5,264,1,2.8,30,30,693,8,11,9,14167108020004,1,NA,2021,6,24,8,2,1,3,9,41.338169,-72.127415,20,NA,2013,1,2.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_6","9_1_11_264",62172728010538,NA,55922770010538,2004,1,1,6,264,1,1.1,15,NA,693,5,11,9,NA,1,NA,2004,6,8,NA,1,1,5,0,41.338169,-72.127415,20,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_11_264_1_6","9_1_11_264",207503017010661,62172728010538,119774129010661,2008,1,1,6,264,1,1.1,15,NA,693,6,11,9,55922770010538,1,NA,2008,7,29,4.1,2,1,4,2,41.338169,-72.127415,20,NA,2004,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_6","9_1_11_264",255170380489998,207503017010661,14167108020004,2013,1,1,6,264,1,1.1,15,NA,693,7,11,9,119774129010661,1,NA,2013,6,17,4.9,2,1,3,2,41.338169,-72.127415,20,NA,2008,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_11_264_1_6","9_1_11_264",1225589887290487,255170380489998,567481520126144,2020,1,1,6,264,2,NA,NA,NA,693,8,11,9,14167108020004,1,NA,2021,6,24,8,2,1,3,9,41.338169,-72.127415,20,NA,2013,1,1.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_11_264_1_7","9_1_11_264",62172730010538,NA,55922770010538,2004,1,1,7,264,1,1.1,15,NA,693,5,11,9,NA,1,NA,2004,6,8,NA,1,1,5,0,41.338169,-72.127415,20,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
